word	nodeType	synsetCount	unit	count
force	VERB	19	mul-scrape	1
foresee	VERB	3	mul-scrape	2
forget	VERB	4	mul-scrape	2
get	VERB	37	mul-scrape	72
give	VERB	45	mul-scrape	3
go	VERB	35	mul-scrape	59
guess	VERB	6	mul-scrape	9
hand	VERB	16	mul-scrape	1
happen	VERB	5	mul-scrape	12
hate	VERB	2	mul-scrape	4
have	VERB	20	mul-scrape	32
hear	VERB	5	mul-scrape	5
help	VERB	12	mul-scrape	5
hide	VERB	6	mul-scrape	2
hold	VERB	45	mul-scrape	5
hope	VERB	9	mul-scrape	4
hurt	VERB	14	mul-scrape	7
imagine	VERB	2	mul-scrape	2
inform	VERB	3	mul-scrape	1
inquire	VERB	3	mul-scrape	2
introduce	VERB	10	mul-scrape	5
join	VERB	7	mul-scrape	1
keep	VERB	25	mul-scrape	7
kid	VERB	7	mul-scrape	2
kill	VERB	17	mul-scrape	4
kiss	VERB	6	mul-scrape	1
knock	VERB	11	mul-scrape	1
know	VERB	12	mul-scrape	56
laugh	VERB	4	mul-scrape	1
lead	VERB	31	mul-scrape	1
leave	VERB	17	mul-scrape	9
let	VERB	8	mul-scrape	25
lie	VERB	10	mul-scrape	2
like	VERB	11	mul-scrape	8
limo	VERB	1	mul-scrape	2
listen	VERB	3	mul-scrape	3
live	VERB	19	mul-scrape	2
lock	VERB	15	mul-scrape	1
look	VERB	14	mul-scrape	14
lose	VERB	11	mul-scrape	1
love	VERB	10	mul-scrape	7
make	VERB	51	mul-scrape	11
maxe	VERB	0	mul-scrape	1
mean	VERB	16	mul-scrape	17
meet	VERB	15	mul-scrape	12
miss	VERB	12	mul-scrape	3
misunderstood	VERB	2	mul-scrape	1
mix	VERB	9	mul-scrape	1
need	VERB	7	mul-scrape	8
offer	VERB	16	mul-scrape	3
open	VERB	36	mul-scrape	3
pay	VERB	12	mul-scrape	1
photothe	VERB	0	mul-scrape	1
play	VERB	52	mul-scrape	8
please	VERB	4	mul-scrape	3
pretend	VERB	8	mul-scrape	1
promise	VERB	6	mul-scrape	1
pull	VERB	24	mul-scrape	1
put	VERB	10	mul-scrape	8
re	VERB	3	mul-scrape	3
reach	VERB	13	mul-scrape	1
react	VERB	3	mul-scrape	2
realize	VERB	6	mul-scrape	2
recommend	VERB	3	mul-scrape	4
record	VERB	13	mul-scrape	1
relax	VERB	8	mul-scrape	1
remember	VERB	8	mul-scrape	5
replace	VERB	4	mul-scrape	2
rid	VERB	1	mul-scrape	3
ride	VERB	16	mul-scrape	2
roll	VERB	33	mul-scrape	1
rush	VERB	16	mul-scrape	3
save	VERB	12	mul-scrape	1
say	VERB	12	mul-scrape	37
seat	VERB	16	mul-scrape	1
see	VERB	25	mul-scrape	43
seem	VERB	4	mul-scrape	2
senore	VERB	0	mul-scrape	1
settle	VERB	23	mul-scrape	1
show	VERB	16	mul-scrape	6
shut	VERB	5	mul-scrape	5
sign	VERB	20	mul-scrape	1
sit	VERB	10	mul-scrape	2
sleep	VERB	6	mul-scrape	10
sort	VERB	6	mul-scrape	1
sound	VERB	24	mul-scrape	1
speak	VERB	5	mul-scrape	1
stand	VERB	24	mul-scrape	2
start	VERB	22	mul-scrape	3
starve	VERB	5	mul-scrape	1
stay	VERB	16	mul-scrape	10
stop	VERB	22	mul-scrape	18
study	VERB	16	mul-scrape	1
switch	VERB	14	mul-scrape	1
take	VERB	44	mul-scrape	19
talk	VERB	11	mul-scrape	12
tell	VERB	9	mul-scrape	30
thank	VERB	1	mul-scrape	18
think	VERB	14	mul-scrape	29
throw	VERB	20	mul-scrape	2
tobe	VERB	0	mul-scrape	1
travel	VERB	9	mul-scrape	2
treat	VERB	10	mul-scrape	1
trust	VERB	12	mul-scrape	3
try	VERB	10	mul-scrape	10
understand	VERB	5	mul-scrape	4
unlock	VERB	3	mul-scrape	1
wait	VERB	6	mul-scrape	8
wake	VERB	9	mul-scrape	3
walk	VERB	17	mul-scrape	2
want	VERB	9	mul-scrape	48
watch	VERB	13	mul-scrape	3
wear	VERB	12	mul-scrape	2
win	VERB	6	mul-scrape	1
wish	VERB	10	mul-scrape	1
wonder	VERB	6	mul-scrape	1
work	VERB	34	mul-scrape	8
worry	VERB	8	mul-scrape	2
-	VERB	0	eraserhead-script	3
Shut	VERB	5	eraserhead-script	1
answer	VERB	15	eraserhead-script	1
ask	VERB	7	eraserhead-script	2
be	VERB	14	eraserhead-script	2
call	VERB	41	eraserhead-script	1
chicken	VERB	5	eraserhead-script	1
come	VERB	22	eraserhead-script	4
cooperate	VERB	1	eraserhead-script	1
cut	VERB	70	eraserhead-script	3
do	VERB	16	eraserhead-script	9
excuse	VERB	9	eraserhead-script	1
feel	VERB	17	eraserhead-script	1
get	VERB	37	eraserhead-script	10
go	VERB	35	eraserhead-script	3
grow	VERB	10	eraserhead-script	1
have	VERB	20	eraserhead-script	5
hear	VERB	5	eraserhead-script	2
invite	VERB	9	eraserhead-script	1
know	VERB	12	eraserhead-script	5
like	VERB	11	eraserhead-script	1
lock	VERB	15	eraserhead-script	1
look	VERB	14	eraserhead-script	2
lose	VERB	11	eraserhead-script	1
love	VERB	10	eraserhead-script	1
make	VERB	51	eraserhead-script	1
marry	VERB	2	eraserhead-script	1
mean	VERB	16	eraserhead-script	1
meet	VERB	15	eraserhead-script	1
mind	VERB	13	eraserhead-script	1
move	VERB	21	eraserhead-script	4
name	VERB	15	eraserhead-script	1
need	VERB	7	eraserhead-script	1
pick	VERB	21	eraserhead-script	1
print	VERB	11	eraserhead-script	1
put	VERB	10	eraserhead-script	1
rub	VERB	5	eraserhead-script	1
say	VERB	12	eraserhead-script	3
see	VERB	25	eraserhead-script	1
sit	VERB	10	eraserhead-script	1
sleep	VERB	6	eraserhead-script	1
sound	VERB	24	eraserhead-script	1
speak	VERB	5	eraserhead-script	1
spend	VERB	3	eraserhead-script	1
stand	VERB	24	eraserhead-script	1
stay	VERB	16	eraserhead-script	1
take	VERB	44	eraserhead-script	2
talk	VERB	11	eraserhead-script	1
tell	VERB	9	eraserhead-script	2
thank	VERB	1	eraserhead-script	1
think	VERB	14	eraserhead-script	3
turn	VERB	38	eraserhead-script	1
use	VERB	13	eraserhead-script	1
want	VERB	9	eraserhead-script	3
work	VERB	34	eraserhead-script	1
abandon	VERB	7	og-memo-scrape	1
abate	VERB	2	og-memo-scrape	1
abide	VERB	2	og-memo-scrape	1
accept	VERB	11	og-memo-scrape	1
accord	VERB	6	og-memo-scrape	2
act	VERB	15	og-memo-scrape	1
add	VERB	7	og-memo-scrape	1
adopt	VERB	7	og-memo-scrape	1
agree	VERB	7	og-memo-scrape	1
allow	VERB	10	og-memo-scrape	1
announce	VERB	4	og-memo-scrape	1
anoint	VERB	2	og-memo-scrape	1
answer	VERB	15	og-memo-scrape	2
appoint	VERB	3	og-memo-scrape	1
approach	VERB	14	og-memo-scrape	2
arrest	VERB	6	og-memo-scrape	2
ask	VERB	7	og-memo-scrape	2
atone	VERB	2	og-memo-scrape	1
attempt	VERB	4	og-memo-scrape	2
attract	VERB	3	og-memo-scrape	1
avoid	VERB	5	og-memo-scrape	2
awake	VERB	3	og-memo-scrape	1
be	VERB	14	og-memo-scrape	12
bear	VERB	15	og-memo-scrape	1
beat	VERB	34	og-memo-scrape	1
become	VERB	4	og-memo-scrape	4
beg	VERB	4	og-memo-scrape	1
begin	VERB	11	og-memo-scrape	1
believe	VERB	5	og-memo-scrape	6
betray	VERB	6	og-memo-scrape	1
beware	VERB	1	og-memo-scrape	1
bind	VERB	11	og-memo-scrape	2
blurt	VERB	1	og-memo-scrape	1
bother	VERB	8	og-memo-scrape	2
break	VERB	75	og-memo-scrape	1
brim	VERB	4	og-memo-scrape	1
bring	VERB	11	og-memo-scrape	1
build	VERB	12	og-memo-scrape	3
bundle	VERB	7	og-memo-scrape	1
burn	VERB	20	og-memo-scrape	2
bury	VERB	6	og-memo-scrape	2
call	VERB	41	og-memo-scrape	4
calm	VERB	8	og-memo-scrape	1
caption	VERB	4	og-memo-scrape	2
capture	VERB	11	og-memo-scrape	1
catch	VERB	39	og-memo-scrape	2
cause	VERB	7	og-memo-scrape	2
change	VERB	20	og-memo-scrape	3
choose	VERB	3	og-memo-scrape	4
climb	VERB	9	og-memo-scrape	1
come	VERB	22	og-memo-scrape	10
commit	VERB	6	og-memo-scrape	4
cons__ere	VERB	0	og-memo-scrape	1
consider	VERB	9	og-memo-scrape	1
cook	VERB	7	og-memo-scrape	1
corpse	VERB	1	og-memo-scrape	1
cough	VERB	2	og-memo-scrape	1
cover	VERB	36	og-memo-scrape	2
crawl	VERB	8	og-memo-scrape	1
create	VERB	6	og-memo-scrape	1
cry	VERB	12	og-memo-scrape	1
curse	VERB	9	og-memo-scrape	1
cut	VERB	70	og-memo-scrape	1
dare	VERB	4	og-memo-scrape	1
daunt	VERB	1	og-memo-scrape	1
deal	VERB	22	og-memo-scrape	1
dedicate	VERB	4	og-memo-scrape	3
deny	VERB	7	og-memo-scrape	1
depend	VERB	2	og-memo-scrape	2
descend	VERB	4	og-memo-scrape	2
devour	VERB	4	og-memo-scrape	1
die	VERB	14	og-memo-scrape	11
discover	VERB	8	og-memo-scrape	3
disgust	VERB	3	og-memo-scrape	1
do	VERB	16	og-memo-scrape	19
drag	VERB	17	og-memo-scrape	1
dream	VERB	8	og-memo-scrape	1
dress	VERB	21	og-memo-scrape	1
drink	VERB	10	og-memo-scrape	1
drive	VERB	34	og-memo-scrape	1
drop	VERB	32	og-memo-scrape	1
earn	VERB	2	og-memo-scrape	1
eat	VERB	6	og-memo-scrape	1
edge	VERB	10	og-memo-scrape	2
embezzle	VERB	1	og-memo-scrape	1
end	VERB	18	og-memo-scrape	2
enjoy	VERB	5	og-memo-scrape	1
erupt	VERB	8	og-memo-scrape	1
estimate	VERB	7	og-memo-scrape	1
execute	VERB	7	og-memo-scrape	3
exist	VERB	2	og-memo-scrape	1
express	VERB	13	og-memo-scrape	1
fail	VERB	11	og-memo-scrape	1
fall	VERB	44	og-memo-scrape	2
fast	VERB	15	og-memo-scrape	1
fear	VERB	8	og-memo-scrape	1
feed	VERB	13	og-memo-scrape	1
feel	VERB	17	og-memo-scrape	5
fight	VERB	9	og-memo-scrape	3
figure	VERB	18	og-memo-scrape	1
fill	VERB	11	og-memo-scrape	5
find	VERB	18	og-memo-scrape	5
finish	VERB	15	og-memo-scrape	1
fire	VERB	18	og-memo-scrape	1
flail	VERB	3	og-memo-scrape	1
flee	VERB	1	og-memo-scrape	2
flicker	VERB	6	og-memo-scrape	2
flourish	VERB	8	og-memo-scrape	1
fly	VERB	20	og-memo-scrape	1
follow	VERB	24	og-memo-scrape	6
forget	VERB	4	og-memo-scrape	7
forgive	VERB	2	og-memo-scrape	4
fraud	VERB	3	og-memo-scrape	1
fry	VERB	6	og-memo-scrape	1
get	VERB	37	og-memo-scrape	6
give	VERB	45	og-memo-scrape	11
go	VERB	35	og-memo-scrape	24
grow	VERB	10	og-memo-scrape	4
guess	VERB	6	og-memo-scrape	1
hang	VERB	18	og-memo-scrape	10
happen	VERB	5	og-memo-scrape	4
hate	VERB	2	og-memo-scrape	3
hath	VERB	0	og-memo-scrape	1
have	VERB	20	og-memo-scrape	23
head	VERB	42	og-memo-scrape	1
heal	VERB	3	og-memo-scrape	2
hear	VERB	5	og-memo-scrape	1
heed	VERB	2	og-memo-scrape	1
help	VERB	12	og-memo-scrape	3
hide	VERB	6	og-memo-scrape	3
hop	VERB	9	og-memo-scrape	1
hope	VERB	9	og-memo-scrape	1
identify	VERB	6	og-memo-scrape	2
imprint	VERB	7	og-memo-scrape	1
imprison	VERB	2	og-memo-scrape	1
include	VERB	4	og-memo-scrape	1
inhabit	VERB	3	og-memo-scrape	1
insert	VERB	8	og-memo-scrape	1
intone	VERB	3	og-memo-scrape	2
invite	VERB	9	og-memo-scrape	1
justify	VERB	5	og-memo-scrape	1
keep	VERB	25	og-memo-scrape	3
kill	VERB	17	og-memo-scrape	6
know	VERB	12	og-memo-scrape	24
label	VERB	9	og-memo-scrape	1
last	VERB	21	og-memo-scrape	1
laugh	VERB	4	og-memo-scrape	1
lay	VERB	16	og-memo-scrape	3
lean	VERB	10	og-memo-scrape	1
learn	VERB	6	og-memo-scrape	3
leave	VERB	17	og-memo-scrape	5
lie	VERB	10	og-memo-scrape	6
live	VERB	19	og-memo-scrape	7
lock	VERB	15	og-memo-scrape	2
long	VERB	12	og-memo-scrape	1
look	VERB	14	og-memo-scrape	6
lose	VERB	11	og-memo-scrape	2
love	VERB	10	og-memo-scrape	7
maintain	VERB	10	og-memo-scrape	1
make	VERB	51	og-memo-scrape	4
march	VERB	14	og-memo-scrape	1
matter	VERB	7	og-memo-scrape	1
mean	VERB	16	og-memo-scrape	6
mend	VERB	4	og-memo-scrape	1
miss	VERB	12	og-memo-scrape	2
move	VERB	21	og-memo-scrape	3
mutter	VERB	4	og-memo-scrape	1
need	VERB	7	og-memo-scrape	3
nickname	VERB	3	og-memo-scrape	2
obey	VERB	1	og-memo-scrape	1
occur	VERB	3	og-memo-scrape	1
open	VERB	36	og-memo-scrape	4
pass	VERB	43	og-memo-scrape	1
phrase	VERB	6	og-memo-scrape	1
pick	VERB	21	og-memo-scrape	1
pity	VERB	4	og-memo-scrape	1
play	VERB	52	og-memo-scrape	2
pour	VERB	6	og-memo-scrape	2
pray	VERB	2	og-memo-scrape	2
prey	VERB	4	og-memo-scrape	1
promise	VERB	6	og-memo-scrape	3
protect	VERB	2	og-memo-scrape	1
pull	VERB	24	og-memo-scrape	2
punish	VERB	1	og-memo-scrape	1
put	VERB	10	og-memo-scrape	1
rain	VERB	4	og-memo-scrape	2
randomize	VERB	1	og-memo-scrape	1
reach	VERB	13	og-memo-scrape	2
react	VERB	3	og-memo-scrape	1
read	VERB	12	og-memo-scrape	6
recover	VERB	6	og-memo-scrape	1
relax	VERB	8	og-memo-scrape	1
release	VERB	22	og-memo-scrape	1
remain	VERB	4	og-memo-scrape	6
remember	VERB	8	og-memo-scrape	2
remove	VERB	9	og-memo-scrape	1
represent	VERB	15	og-memo-scrape	2
rest	VERB	18	og-memo-scrape	2
return	VERB	29	og-memo-scrape	9
right	VERB	36	og-memo-scrape	1
robbery	VERB	2	og-memo-scrape	1
root	VERB	14	og-memo-scrape	1
rot	VERB	5	og-memo-scrape	1
run	VERB	57	og-memo-scrape	13
sacrifice	VERB	9	og-memo-scrape	1
save	VERB	12	og-memo-scrape	4
say	VERB	12	og-memo-scrape	13
scare	VERB	4	og-memo-scrape	1
scorch	VERB	8	og-memo-scrape	1
se	VERB	2	og-memo-scrape	1
seal	VERB	15	og-memo-scrape	1
search	VERB	9	og-memo-scrape	1
see	VERB	25	og-memo-scrape	23
seem	VERB	4	og-memo-scrape	4
sell	VERB	9	og-memo-scrape	2
send	VERB	8	og-memo-scrape	1
serve	VERB	16	og-memo-scrape	10
sever	VERB	2	og-memo-scrape	1
should	VERB	0	og-memo-scrape	1
shout	VERB	5	og-memo-scrape	1
show	VERB	16	og-memo-scrape	1
sickbe	VERB	0	og-memo-scrape	1
signify	VERB	3	og-memo-scrape	1
sink	VERB	13	og-memo-scrape	1
sit	VERB	10	og-memo-scrape	6
sleep	VERB	6	og-memo-scrape	1
slip	VERB	26	og-memo-scrape	1
smile	VERB	3	og-memo-scrape	1
smother	VERB	7	og-memo-scrape	1
snatch	VERB	8	og-memo-scrape	1
solve	VERB	3	og-memo-scrape	1
sound	VERB	24	og-memo-scrape	2
speak	VERB	5	og-memo-scrape	3
spin	VERB	13	og-memo-scrape	1
spring	VERB	11	og-memo-scrape	1
spy	VERB	6	og-memo-scrape	1
squeeze	VERB	17	og-memo-scrape	1
stab	VERB	6	og-memo-scrape	1
stain	VERB	9	og-memo-scrape	2
stand	VERB	24	og-memo-scrape	1
star	VERB	12	og-memo-scrape	2
stare	VERB	3	og-memo-scrape	2
start	VERB	22	og-memo-scrape	2
stay	VERB	16	og-memo-scrape	1
steal	VERB	5	og-memo-scrape	5
stop	VERB	22	og-memo-scrape	11
store	VERB	6	og-memo-scrape	1
strike	VERB	27	og-memo-scrape	2
struggle	VERB	7	og-memo-scrape	1
suffer	VERB	11	og-memo-scrape	1
suggest	VERB	5	og-memo-scrape	1
sunset	VERB	5	og-memo-scrape	1
surround	VERB	5	og-memo-scrape	1
suspect	VERB	6	og-memo-scrape	1
swallow	VERB	11	og-memo-scrape	1
sway	VERB	6	og-memo-scrape	1
swindle	VERB	2	og-memo-scrape	1
swing	VERB	22	og-memo-scrape	2
take	VERB	44	og-memo-scrape	12
talk	VERB	11	og-memo-scrape	1
tap	VERB	20	og-memo-scrape	1
tear	VERB	9	og-memo-scrape	2
tell	VERB	9	og-memo-scrape	5
think	VERB	14	og-memo-scrape	8
thrust	VERB	13	og-memo-scrape	1
tie	VERB	18	og-memo-scrape	1
toss	VERB	9	og-memo-scrape	1
trade	VERB	12	og-memo-scrape	1
traye	VERB	0	og-memo-scrape	2
tread	VERB	10	og-memo-scrape	1
trick	VERB	8	og-memo-scrape	1
trifle	VERB	6	og-memo-scrape	1
try	VERB	10	og-memo-scrape	6
turn	VERB	38	og-memo-scrape	5
twist	VERB	23	og-memo-scrape	1
understand	VERB	5	og-memo-scrape	1
undo	VERB	5	og-memo-scrape	1
use	VERB	13	og-memo-scrape	5
visit	VERB	13	og-memo-scrape	1
wait	VERB	6	og-memo-scrape	8
wake	VERB	9	og-memo-scrape	2
walk	VERB	17	og-memo-scrape	2
want	VERB	9	og-memo-scrape	10
wash	VERB	21	og-memo-scrape	2
watch	VERB	13	og-memo-scrape	3
waver	VERB	10	og-memo-scrape	1
weep	VERB	1	og-memo-scrape	1
whisper	VERB	3	og-memo-scrape	1
wish	VERB	10	og-memo-scrape	5
wither	VERB	2	og-memo-scrape	1
work	VERB	34	og-memo-scrape	3
worry	VERB	8	og-memo-scrape	1
wrap	VERB	7	og-memo-scrape	1
write	VERB	10	og-memo-scrape	7
adopt	VERB	7	game-dialogue	1
ai	VERB	4	game-dialogue	1
answer	VERB	15	game-dialogue	4
apologize	VERB	2	game-dialogue	1
appear	VERB	7	game-dialogue	2
approach	VERB	14	game-dialogue	2
ask	VERB	7	game-dialogue	2
attack	VERB	15	game-dialogue	2
attempt	VERB	4	game-dialogue	2
back	VERB	28	game-dialogue	4
be	VERB	14	game-dialogue	34
bear	VERB	15	game-dialogue	3
beat	VERB	34	game-dialogue	2
become	VERB	4	game-dialogue	3
begin	VERB	11	game-dialogue	39
believe	VERB	5	game-dialogue	8
bet	VERB	5	game-dialogue	1
bleed	VERB	5	game-dialogue	1
bother	VERB	8	game-dialogue	2
bowl	VERB	12	game-dialogue	1
break	VERB	75	game-dialogue	1
bring	VERB	11	game-dialogue	2
bury	VERB	6	game-dialogue	1
bust	VERB	10	game-dialogue	1
cage	VERB	6	game-dialogue	1
call	VERB	41	game-dialogue	3
calm	VERB	8	game-dialogue	1
caption	VERB	4	game-dialogue	1
care	VERB	11	game-dialogue	6
carpet	VERB	5	game-dialogue	1
carry	VERB	41	game-dialogue	1
cause	VERB	7	game-dialogue	4
change	VERB	20	game-dialogue	2
chase	VERB	7	game-dialogue	1
cheer	VERB	7	game-dialogue	1
chew	VERB	3	game-dialogue	1
choose	VERB	3	game-dialogue	2
chop	VERB	11	game-dialogue	1
climb	VERB	9	game-dialogue	6
close	VERB	37	game-dialogue	3
collect	VERB	8	game-dialogue	1
come	VERB	22	game-dialogue	30
commit	VERB	6	game-dialogue	1
confuse	VERB	5	game-dialogue	1
contain	VERB	6	game-dialogue	1
continue	VERB	10	game-dialogue	7
copy	VERB	8	game-dialogue	1
cough	VERB	2	game-dialogue	8
cry	VERB	12	game-dialogue	2
curl	VERB	8	game-dialogue	1
cut	VERB	70	game-dialogue	2
c’m	VERB	0	game-dialogue	3
d	VERB	4	game-dialogue	1
damn	VERB	5	game-dialogue	1
decide	VERB	4	game-dialogue	2
defy	VERB	3	game-dialogue	1
demonstrate	VERB	4	game-dialogue	1
depend	VERB	2	game-dialogue	1
deserve	VERB	1	game-dialogue	4
die	VERB	14	game-dialogue	16
disappear	VERB	4	game-dialogue	3
disgust	VERB	3	game-dialogue	1
disturb	VERB	5	game-dialogue	2
divide	VERB	8	game-dialogue	1
do	VERB	16	game-dialogue	43
dodge	VERB	6	game-dialogue	1
draw	VERB	45	game-dialogue	1
drop	VERB	32	game-dialogue	6
eat	VERB	6	game-dialogue	3
end	VERB	18	game-dialogue	12
enter	VERB	9	game-dialogue	12
examine	VERB	5	game-dialogue	8
excuse	VERB	9	game-dialogue	1
exit	VERB	6	game-dialogue	4
explain	VERB	3	game-dialogue	1
extend	VERB	17	game-dialogue	1
face	VERB	22	game-dialogue	4
fade	VERB	6	game-dialogue	4
fail	VERB	11	game-dialogue	1
fall	VERB	44	game-dialogue	8
fartface	VERB	0	game-dialogue	1
feel	VERB	17	game-dialogue	5
fight	VERB	9	game-dialogue	5
figure	VERB	18	game-dialogue	2
find	VERB	18	game-dialogue	50
finish	VERB	15	game-dialogue	4
fit	VERB	16	game-dialogue	2
flee	VERB	1	game-dialogue	1
float	VERB	16	game-dialogue	1
fog	VERB	4	game-dialogue	1
follow	VERB	24	game-dialogue	26
force	VERB	19	game-dialogue	1
forget	VERB	4	game-dialogue	6
forgive	VERB	2	game-dialogue	6
gain	VERB	13	game-dialogue	1
gasp	VERB	2	game-dialogue	2
get	VERB	37	game-dialogue	33
give	VERB	45	game-dialogue	7
go	VERB	35	game-dialogue	65
grab	VERB	8	game-dialogue	5
grant	VERB	15	game-dialogue	1
growl	VERB	2	game-dialogue	1
grunt	VERB	4	game-dialogue	1
guess	VERB	6	game-dialogue	9
hallway	VERB	1	game-dialogue	1
hand	VERB	16	game-dialogue	4
hang	VERB	18	game-dialogue	3
happen	VERB	5	game-dialogue	7
hat	VERB	4	game-dialogue	5
hate	VERB	2	game-dialogue	8
have	VERB	20	game-dialogue	20
head	VERB	42	game-dialogue	1
heal	VERB	3	game-dialogue	2
hear	VERB	5	game-dialogue	21
help	VERB	12	game-dialogue	3
hide	VERB	6	game-dialogue	1
hit	VERB	24	game-dialogue	2
hold	VERB	45	game-dialogue	10
hop	VERB	9	game-dialogue	1
hope	VERB	9	game-dialogue	3
hum	VERB	7	game-dialogue	1
hurry	VERB	6	game-dialogue	3
hurt	VERB	14	game-dialogue	2
indicate	VERB	5	game-dialogue	1
irritate	VERB	3	game-dialogue	1
jog	VERB	9	game-dialogue	1
joke	VERB	6	game-dialogue	4
jump	VERB	21	game-dialogue	3
keep	VERB	25	game-dialogue	3
kick	VERB	14	game-dialogue	2
kill	VERB	17	game-dialogue	29
kneel	VERB	2	game-dialogue	2
knock	VERB	11	game-dialogue	5
know	VERB	12	game-dialogue	49
laugh	VERB	4	game-dialogue	5
lay	VERB	16	game-dialogue	4
lead	VERB	31	game-dialogue	3
lean	VERB	10	game-dialogue	1
leave	VERB	17	game-dialogue	31
let	VERB	8	game-dialogue	10
lick	VERB	7	game-dialogue	1
lie	VERB	10	game-dialogue	6
light	VERB	47	game-dialogue	1
like	VERB	11	game-dialogue	1
listen	VERB	3	game-dialogue	2
live	VERB	19	game-dialogue	4
lock	VERB	15	game-dialogue	1
look	VERB	14	game-dialogue	72
lose	VERB	11	game-dialogue	2
love	VERB	10	game-dialogue	7
make	VERB	51	game-dialogue	30
matter	VERB	7	game-dialogue	2
mean	VERB	16	game-dialogue	14
meet	VERB	15	game-dialogue	7
mess	VERB	8	game-dialogue	1
mind	VERB	13	game-dialogue	1
miss	VERB	12	game-dialogue	1
moan	VERB	2	game-dialogue	1
motionless	VERB	1	game-dialogue	1
move	VERB	21	game-dialogue	2
name	VERB	15	game-dialogue	2
need	VERB	7	game-dialogue	6
notice	VERB	11	game-dialogue	2
n’t	VERB	0	game-dialogue	1
obtain	VERB	3	game-dialogue	1
open	VERB	36	game-dialogue	25
order	VERB	24	game-dialogue	2
overlook	VERB	6	game-dialogue	1
pan	VERB	7	game-dialogue	1
pant	VERB	5	game-dialogue	1
pass	VERB	43	game-dialogue	2
pause	VERB	4	game-dialogue	1
pick	VERB	21	game-dialogue	9
pity	VERB	4	game-dialogue	1
place	VERB	32	game-dialogue	1
plan	VERB	7	game-dialogue	2
play	VERB	52	game-dialogue	8
point	VERB	40	game-dialogue	7
pound	VERB	22	game-dialogue	1
pretend	VERB	8	game-dialogue	1
prick	VERB	11	game-dialogue	1
produce	VERB	8	game-dialogue	1
progress	VERB	6	game-dialogue	1
promise	VERB	6	game-dialogue	3
protect	VERB	2	game-dialogue	2
pull	VERB	24	game-dialogue	14
punish	VERB	1	game-dialogue	1
push	VERB	15	game-dialogue	4
put	VERB	10	game-dialogue	11
question	VERB	11	game-dialogue	1
race	VERB	10	game-dialogue	1
raise	VERB	31	game-dialogue	2
ram	VERB	9	game-dialogue	1
ran	VERB	41	game-dialogue	1
reach	VERB	13	game-dialogue	21
read	VERB	12	game-dialogue	8
receive	VERB	13	game-dialogue	1
recognize	VERB	9	game-dialogue	1
record	VERB	13	game-dialogue	1
relax	VERB	8	game-dialogue	1
remember	VERB	8	game-dialogue	4
remind	VERB	2	game-dialogue	2
repeat	VERB	7	game-dialogue	4
respond	VERB	3	game-dialogue	2
rest	VERB	18	game-dialogue	3
rid	VERB	1	game-dialogue	1
roll	VERB	33	game-dialogue	5
room	VERB	5	game-dialogue	3
row	VERB	8	game-dialogue	2
run	VERB	57	game-dialogue	19
save	VERB	12	game-dialogue	4
say	VERB	12	game-dialogue	27
scar	VERB	3	game-dialogue	1
scare	VERB	4	game-dialogue	2
scatter	VERB	8	game-dialogue	1
scream	VERB	6	game-dialogue	2
see	VERB	25	game-dialogue	32
seem	VERB	4	game-dialogue	5
separate	VERB	19	game-dialogue	2
serve	VERB	16	game-dialogue	1
set	VERB	45	game-dialogue	1
shake	VERB	15	game-dialogue	3
shin	VERB	5	game-dialogue	1
shoot	VERB	22	game-dialogue	2
show	VERB	16	game-dialogue	25
shut	VERB	5	game-dialogue	3
signal	VERB	6	game-dialogue	1
sit	VERB	10	game-dialogue	25
slam	VERB	8	game-dialogue	1
slow	VERB	11	game-dialogue	2
slump	VERB	6	game-dialogue	3
smash	VERB	16	game-dialogue	2
smile	VERB	3	game-dialogue	3
smother	VERB	7	game-dialogue	1
snotty	VERB	2	game-dialogue	1
sound	VERB	24	game-dialogue	1
speak	VERB	5	game-dialogue	2
spend	VERB	3	game-dialogue	1
spit	VERB	8	game-dialogue	1
splatter	VERB	4	game-dialogue	2
stab	VERB	6	game-dialogue	2
stand	VERB	24	game-dialogue	21
star	VERB	12	game-dialogue	4
start	VERB	22	game-dialogue	7
stay	VERB	16	game-dialogue	5
step	VERB	21	game-dialogue	6
stick	VERB	25	game-dialogue	2
stop	VERB	22	game-dialogue	4
stretch	VERB	20	game-dialogue	1
struggle	VERB	7	game-dialogue	2
suffer	VERB	11	game-dialogue	4
suppose	VERB	5	game-dialogue	3
swallow	VERB	11	game-dialogue	1
swear	VERB	5	game-dialogue	3
switch	VERB	14	game-dialogue	2
take	VERB	44	game-dialogue	40
talk	VERB	11	game-dialogue	14
tap	VERB	20	game-dialogue	1
te	VERB	2	game-dialogue	1
tell	VERB	9	game-dialogue	15
thank	VERB	1	game-dialogue	4
think	VERB	14	game-dialogue	19
throw	VERB	20	game-dialogue	4
touch	VERB	27	game-dialogue	2
town	VERB	4	game-dialogue	1
transform	VERB	7	game-dialogue	4
trick	VERB	8	game-dialogue	1
try	VERB	10	game-dialogue	22
tune	VERB	5	game-dialogue	2
turn	VERB	38	game-dialogue	17
undergo	VERB	1	game-dialogue	1
understand	VERB	5	game-dialogue	6
unlock	VERB	3	game-dialogue	3
use	VERB	13	game-dialogue	6
venerate	VERB	1	game-dialogue	1
wait	VERB	6	game-dialogue	17
