word	nodeType	synsetCount	unit	count
flash	NOUN	19	jacobs-ladder-script	14
flashlight	NOUN	1	jacobs-ladder-script	2
flesh	NOUN	4	jacobs-ladder-script	13
flickering	NOUN	4	jacobs-ladder-script	1
float	NOUN	16	jacobs-ladder-script	1
flood	NOUN	10	jacobs-ladder-script	1
floor	NOUN	12	jacobs-ladder-script	36
fluid	NOUN	7	jacobs-ladder-script	2
flush	NOUN	18	jacobs-ladder-script	1
flutter	NOUN	9	jacobs-ladder-script	1
fly	NOUN	20	jacobs-ladder-script	1
foam	NOUN	3	jacobs-ladder-script	1
focus	NOUN	12	jacobs-ladder-script	2
followin	NOUN	0	jacobs-ladder-script	2
food	NOUN	3	jacobs-ladder-script	2
fool	NOUN	7	jacobs-ladder-script	1
foot	NOUN	14	jacobs-ladder-script	26
footstep	NOUN	3	jacobs-ladder-script	3
force	NOUN	19	jacobs-ladder-script	10
forearm	NOUN	2	jacobs-ladder-script	1
forehead	NOUN	2	jacobs-ladder-script	4
form	NOUN	23	jacobs-ladder-script	17
formation	NOUN	7	jacobs-ladder-script	3
formica	NOUN	2	jacobs-ladder-script	1
formlessness	NOUN	0	jacobs-ladder-script	2
formula	NOUN	7	jacobs-ladder-script	1
fortune	NOUN	4	jacobs-ladder-script	1
fragment	NOUN	4	jacobs-ladder-script	1
frame	NOUN	17	jacobs-ladder-script	2
freak	NOUN	3	jacobs-ladder-script	1
freedom	NOUN	2	jacobs-ladder-script	1
freeze	NOUN	14	jacobs-ladder-script	2
freezing	NOUN	11	jacobs-ladder-script	1
frenzy	NOUN	1	jacobs-ladder-script	3
fridge	NOUN	1	jacobs-ladder-script	2
friend	NOUN	5	jacobs-ladder-script	11
fringe	NOUN	8	jacobs-ladder-script	1
front	NOUN	13	jacobs-ladder-script	11
frustration	NOUN	3	jacobs-ladder-script	1
fry	NOUN	6	jacobs-ladder-script	1
fuck	NOUN	2	jacobs-ladder-script	2
fuckin	NOUN	0	jacobs-ladder-script	1
fun	NOUN	4	jacobs-ladder-script	1
furniture	NOUN	1	jacobs-ladder-script	2
fury	NOUN	4	jacobs-ladder-script	8
fuse	NOUN	6	jacobs-ladder-script	1
gag	NOUN	9	jacobs-ladder-script	2
gale	NOUN	1	jacobs-ladder-script	1
gallon	NOUN	2	jacobs-ladder-script	1
galxy	NOUN	0	jacobs-ladder-script	1
game	NOUN	14	jacobs-ladder-script	6
gang	NOUN	5	jacobs-ladder-script	1
garage	NOUN	3	jacobs-ladder-script	1
garbage	NOUN	3	jacobs-ladder-script	2
gas	NOUN	8	jacobs-ladder-script	1
gash	NOUN	4	jacobs-ladder-script	2
gasoline	NOUN	1	jacobs-ladder-script	8
gate	NOUN	7	jacobs-ladder-script	5
gauze	NOUN	2	jacobs-ladder-script	1
gaze	NOUN	2	jacobs-ladder-script	2
genitalia	NOUN	1	jacobs-ladder-script	1
gesture	NOUN	4	jacobs-ladder-script	5
ghost	NOUN	7	jacobs-ladder-script	1
giant	NOUN	8	jacobs-ladder-script	1
girder	NOUN	1	jacobs-ladder-script	2
girl	NOUN	5	jacobs-ladder-script	3
girlfriend	NOUN	2	jacobs-ladder-script	1
giving	NOUN	48	jacobs-ladder-script	1
glance	NOUN	3	jacobs-ladder-script	1
glare	NOUN	6	jacobs-ladder-script	3
glass	NOUN	12	jacobs-ladder-script	12
glimmer	NOUN	3	jacobs-ladder-script	3
glimpse	NOUN	4	jacobs-ladder-script	2
glint	NOUN	4	jacobs-ladder-script	1
glow	NOUN	12	jacobs-ladder-script	10
go	NOUN	35	jacobs-ladder-script	6
goddamn	NOUN	3	jacobs-ladder-script	1
good	NOUN	27	jacobs-ladder-script	1
goodbye	NOUN	1	jacobs-ladder-script	1
gook	NOUN	2	jacobs-ladder-script	1
goose	NOUN	6	jacobs-ladder-script	1
government	NOUN	4	jacobs-ladder-script	1
gown	NOUN	6	jacobs-ladder-script	2
grab	NOUN	8	jacobs-ladder-script	1
grace	NOUN	9	jacobs-ladder-script	1
graffiti	NOUN	2	jacobs-ladder-script	2
grain	NOUN	15	jacobs-ladder-script	5
grandeur	NOUN	2	jacobs-ladder-script	1
grandma	NOUN	1	jacobs-ladder-script	1
grass	NOUN	11	jacobs-ladder-script	6
grave	NOUN	8	jacobs-ladder-script	1
graveside	NOUN	0	jacobs-ladder-script	1
gravity	NOUN	3	jacobs-ladder-script	1
grease	NOUN	3	jacobs-ladder-script	1
grime	NOUN	2	jacobs-ladder-script	2
grin	NOUN	2	jacobs-ladder-script	2
grotesqueness	NOUN	1	jacobs-ladder-script	1
ground	NOUN	30	jacobs-ladder-script	14
group	NOUN	5	jacobs-ladder-script	8
growth	NOUN	7	jacobs-ladder-script	1
guide	NOUN	11	jacobs-ladder-script	1
gun	NOUN	8	jacobs-ladder-script	7
gunner	NOUN	1	jacobs-ladder-script	1
gurney	NOUN	1	jacobs-ladder-script	3
gush	NOUN	5	jacobs-ladder-script	1
gut	NOUN	5	jacobs-ladder-script	2
guy	NOUN	5	jacobs-ladder-script	11
h	NOUN	5	jacobs-ladder-script	1
habit	NOUN	7	jacobs-ladder-script	1
hair	NOUN	6	jacobs-ladder-script	9
half	NOUN	6	jacobs-ladder-script	1
half-	NOUN	0	jacobs-ladder-script	1
hall	NOUN	13	jacobs-ladder-script	6
hallway	NOUN	1	jacobs-ladder-script	7
halo	NOUN	3	jacobs-ladder-script	2
halt	NOUN	8	jacobs-ladder-script	1
hamburger	NOUN	2	jacobs-ladder-script	3
hand	NOUN	16	jacobs-ladder-script	67
handful	NOUN	2	jacobs-ladder-script	1
handle	NOUN	7	jacobs-ladder-script	3
handlebar	NOUN	1	jacobs-ladder-script	2
handwriting	NOUN	3	jacobs-ladder-script	1
happiness	NOUN	2	jacobs-ladder-script	1
havoc	NOUN	1	jacobs-ladder-script	2
head	NOUN	42	jacobs-ladder-script	81
headache	NOUN	2	jacobs-ladder-script	1
headboard	NOUN	1	jacobs-ladder-script	2
headquarter	NOUN	1	jacobs-ladder-script	1
healer	NOUN	1	jacobs-ladder-script	1
hearing	NOUN	12	jacobs-ladder-script	1
heart	NOUN	10	jacobs-ladder-script	3
heartbeat	NOUN	3	jacobs-ladder-script	1
heater	NOUN	2	jacobs-ladder-script	1
heaven	NOUN	2	jacobs-ladder-script	3
heavenward	NOUN	2	jacobs-ladder-script	2
heel	NOUN	11	jacobs-ladder-script	1
height	NOUN	4	jacobs-ladder-script	2
helicopter	NOUN	1	jacobs-ladder-script	4
hell	NOUN	6	jacobs-ladder-script	20
helmet	NOUN	2	jacobs-ladder-script	2
help	NOUN	12	jacobs-ladder-script	6
hem	NOUN	4	jacobs-ladder-script	1
hie	NOUN	1	jacobs-ladder-script	1
hike	NOUN	5	jacobs-ladder-script	1
hillside	NOUN	1	jacobs-ladder-script	1
hinself	NOUN	0	jacobs-ladder-script	1
hip	NOUN	6	jacobs-ladder-script	1
hiring	NOUN	3	jacobs-ladder-script	1
hit	NOUN	24	jacobs-ladder-script	1
hoarse	NOUN	1	jacobs-ladder-script	1
hold	NOUN	45	jacobs-ladder-script	11
hole	NOUN	10	jacobs-ladder-script	5
holiday	NOUN	3	jacobs-ladder-script	1
holler	NOUN	5	jacobs-ladder-script	1
holocaust	NOUN	2	jacobs-ladder-script	1
home	NOUN	17	jacobs-ladder-script	6
honey	NOUN	4	jacobs-ladder-script	2
honor	NOUN	7	jacobs-ladder-script	1
hoof	NOUN	4	jacobs-ladder-script	2
hook	NOUN	20	jacobs-ladder-script	1
hop	NOUN	9	jacobs-ladder-script	1
hope	NOUN	9	jacobs-ladder-script	2
horizon	NOUN	4	jacobs-ladder-script	1
horn	NOUN	12	jacobs-ladder-script	10
horror	NOUN	3	jacobs-ladder-script	10
horse	NOUN	6	jacobs-ladder-script	1
hose	NOUN	4	jacobs-ladder-script	2
hospital	NOUN	2	jacobs-ladder-script	12
hotel	NOUN	1	jacobs-ladder-script	1
hour	NOUN	4	jacobs-ladder-script	6
house	NOUN	14	jacobs-ladder-script	2
housing	NOUN	5	jacobs-ladder-script	1
howl	NOUN	7	jacobs-ladder-script	1
hu-	NOUN	0	jacobs-ladder-script	1
huddle	NOUN	4	jacobs-ladder-script	1
huff	NOUN	3	jacobs-ladder-script	1
hug	NOUN	3	jacobs-ladder-script	2
humming	NOUN	6	jacobs-ladder-script	1
hundred	NOUN	2	jacobs-ladder-script	5
hurl	NOUN	4	jacobs-ladder-script	5
hurricane	NOUN	1	jacobs-ladder-script	2
hurry	NOUN	6	jacobs-ladder-script	6
husband	NOUN	2	jacobs-ladder-script	1
hydrant	NOUN	2	jacobs-ladder-script	1
hyperventilating	NOUN	2	jacobs-ladder-script	1
hypnotist	NOUN	1	jacobs-ladder-script	1
hysteria	NOUN	3	jacobs-ladder-script	2
i.	NOUN	0	jacobs-ladder-script	1
ice	NOUN	11	jacobs-ladder-script	16
idea	NOUN	5	jacobs-ladder-script	4
identification	NOUN	5	jacobs-ladder-script	1
identity	NOUN	4	jacobs-ladder-script	1
ignition	NOUN	3	jacobs-ladder-script	1
il-	NOUN	0	jacobs-ladder-script	1
image	NOUN	11	jacobs-ladder-script	36
imagery	NOUN	1	jacobs-ladder-script	1
images	NOUN	11	jacobs-ladder-script	1
imagination	NOUN	3	jacobs-ladder-script	1
impact	NOUN	6	jacobs-ladder-script	4
implication	NOUN	5	jacobs-ladder-script	1
impossibility	NOUN	2	jacobs-ladder-script	1
inadequacy	NOUN	3	jacobs-ladder-script	1
inch	NOUN	3	jacobs-ladder-script	2
incinerator	NOUN	1	jacobs-ladder-script	1
infantry	NOUN	1	jacobs-ladder-script	2
inference	NOUN	1	jacobs-ladder-script	1
inferno	NOUN	3	jacobs-ladder-script	1
infintessimal	NOUN	0	jacobs-ladder-script	1
information	NOUN	5	jacobs-ladder-script	1
ing	NOUN	0	jacobs-ladder-script	1
injury	NOUN	5	jacobs-ladder-script	1
injustice	NOUN	2	jacobs-ladder-script	2
insanity	NOUN	1	jacobs-ladder-script	1
insect	NOUN	2	jacobs-ladder-script	1
inside	NOUN	10	jacobs-ladder-script	1
insight	NOUN	4	jacobs-ladder-script	1
insignia	NOUN	1	jacobs-ladder-script	1
instant	NOUN	5	jacobs-ladder-script	8
institution	NOUN	5	jacobs-ladder-script	1
instrument	NOUN	9	jacobs-ladder-script	3
intellect	NOUN	3	jacobs-ladder-script	1
intelligence	NOUN	5	jacobs-ladder-script	1
intensifie	NOUN	0	jacobs-ladder-script	1
intensity	NOUN	4	jacobs-ladder-script	11
intenstity	NOUN	0	jacobs-ladder-script	1
interest	NOUN	10	jacobs-ladder-script	2
interview	NOUN	5	jacobs-ladder-script	2
intestine	NOUN	1	jacobs-ladder-script	2
intuition	NOUN	2	jacobs-ladder-script	2
iron	NOUN	6	jacobs-ladder-script	1
irony	NOUN	3	jacobs-ladder-script	1
ja-	NOUN	0	jacobs-ladder-script	1
jab	NOUN	6	jacobs-ladder-script	3
jacket	NOUN	7	jacobs-ladder-script	6
jacob	NOUN	2	jacobs-ladder-script	32
jail	NOUN	2	jacobs-ladder-script	1
jaw	NOUN	7	jacobs-ladder-script	1
jelly	NOUN	4	jacobs-ladder-script	1
jezzie	NOUN	0	jacobs-ladder-script	30
job	NOUN	17	jacobs-ladder-script	2
joint	NOUN	13	jacobs-ladder-script	4
joke	NOUN	6	jacobs-ladder-script	4
jolt	NOUN	4	jacobs-ladder-script	1
journey	NOUN	3	jacobs-ladder-script	1
joy	NOUN	4	jacobs-ladder-script	2
judgement	NOUN	7	jacobs-ladder-script	1
juice	NOUN	4	jacobs-ladder-script	1
jumbo	NOUN	1	jacobs-ladder-script	1
jungle	NOUN	3	jacobs-ladder-script	5
kacob	NOUN	0	jacobs-ladder-script	1
key	NOUN	21	jacobs-ladder-script	7
kid	NOUN	7	jacobs-ladder-script	5
kill	NOUN	17	jacobs-ladder-script	1
kind	NOUN	4	jacobs-ladder-script	11
kinfe	NOUN	0	jacobs-ladder-script	1
kiss	NOUN	6	jacobs-ladder-script	3
kitchen	NOUN	1	jacobs-ladder-script	5
kitten	NOUN	2	jacobs-ladder-script	1
knee	NOUN	3	jacobs-ladder-script	1
knife	NOUN	4	jacobs-ladder-script	1
knock	NOUN	11	jacobs-ladder-script	2
kowledge	NOUN	0	jacobs-ladder-script	1
lab	NOUN	1	jacobs-ladder-script	3
label	NOUN	9	jacobs-ladder-script	1
lack	NOUN	2	jacobs-ladder-script	1
ladder	NOUN	4	jacobs-ladder-script	7
lady	NOUN	3	jacobs-ladder-script	5
lame	NOUN	5	jacobs-ladder-script	1
lamp	NOUN	2	jacobs-ladder-script	9
lamplight	NOUN	1	jacobs-ladder-script	1
landing	NOUN	11	jacobs-ladder-script	2
landscape	NOUN	6	jacobs-ladder-script	2
lane	NOUN	2	jacobs-ladder-script	1
lansdcape	NOUN	0	jacobs-ladder-script	1
lap	NOUN	11	jacobs-ladder-script	1
lath	NOUN	1	jacobs-ladder-script	1
laugh	NOUN	4	jacobs-ladder-script	8
laughter	NOUN	2	jacobs-ladder-script	2
launderer	NOUN	0	jacobs-ladder-script	1
laundry	NOUN	2	jacobs-ladder-script	2
law	NOUN	7	jacobs-ladder-script	2
lawyer	NOUN	1	jacobs-ladder-script	5
lay	NOUN	16	jacobs-ladder-script	1
layer	NOUN	6	jacobs-ladder-script	3
leader	NOUN	2	jacobs-ladder-script	13
leak	NOUN	9	jacobs-ladder-script	1
lean	NOUN	10	jacobs-ladder-script	1
leap	NOUN	8	jacobs-ladder-script	1
leather	NOUN	2	jacobs-ladder-script	2
leavin	NOUN	0	jacobs-ladder-script	1
lecture	NOUN	5	jacobs-ladder-script	2
left	NOUN	24	jacobs-ladder-script	5
leg	NOUN	9	jacobs-ladder-script	17
length	NOUN	5	jacobs-ladder-script	2
lens	NOUN	5	jacobs-ladder-script	1
letter	NOUN	8	jacobs-ladder-script	4
lever	NOUN	4	jacobs-ladder-script	2
library	NOUN	5	jacobs-ladder-script	1
lie	NOUN	10	jacobs-ladder-script	3
life	NOUN	14	jacobs-ladder-script	27
light	NOUN	47	jacobs-ladder-script	67
limb	NOUN	6	jacobs-ladder-script	1
lime	NOUN	8	jacobs-ladder-script	1
line	NOUN	36	jacobs-ladder-script	11
linois	NOUN	0	jacobs-ladder-script	1
linoleum	NOUN	1	jacobs-ladder-script	1
lip	NOUN	5	jacobs-ladder-script	5
liquid	NOUN	11	jacobs-ladder-script	7
list	NOUN	7	jacobs-ladder-script	1
listen	NOUN	3	jacobs-ladder-script	1
listenin	NOUN	0	jacobs-ladder-script	1
living	NOUN	17	jacobs-ladder-script	12
lobby	NOUN	4	jacobs-ladder-script	3
lock	NOUN	15	jacobs-ladder-script	5
locking	NOUN	10	jacobs-ladder-script	1
log	NOUN	7	jacobs-ladder-script	1
logic	NOUN	5	jacobs-ladder-script	3
longing	NOUN	2	jacobs-ladder-script	1
look	NOUN	14	jacobs-ladder-script	19
lot	NOUN	9	jacobs-ladder-script	3
loudspeaker	NOUN	1	jacobs-ladder-script	1
loui	NOUN	0	jacobs-ladder-script	14
louis	NOUN	1	jacobs-ladder-script	3
love	NOUN	10	jacobs-ladder-script	7
lover	NOUN	3	jacobs-ladder-script	1
luck	NOUN	3	jacobs-ladder-script	1
lumber	NOUN	4	jacobs-ladder-script	1
luminosity	NOUN	1	jacobs-ladder-script	2
lunch	NOUN	3	jacobs-ladder-script	5
lung	NOUN	1	jacobs-ladder-script	5
lunge	NOUN	3	jacobs-ladder-script	3
m.	NOUN	0	jacobs-ladder-script	1
machine	NOUN	8	jacobs-ladder-script	3
madman	NOUN	1	jacobs-ladder-script	5
madness	NOUN	5	jacobs-ladder-script	2
maggot	NOUN	1	jacobs-ladder-script	1
magnitude	NOUN	3	jacobs-ladder-script	1
mail	NOUN	7	jacobs-ladder-script	6
mailman	NOUN	1	jacobs-ladder-script	3
male	NOUN	6	jacobs-ladder-script	1
man	NOUN	13	jacobs-ladder-script	55
manifestation	NOUN	5	jacobs-ladder-script	1
mannequin	NOUN	2	jacobs-ladder-script	1
mark	NOUN	30	jacobs-ladder-script	1
marking	NOUN	19	jacobs-ladder-script	1
marriage	NOUN	4	jacobs-ladder-script	1
mask	NOUN	9	jacobs-ladder-script	4
mass	NOUN	11	jacobs-ladder-script	6
massage	NOUN	3	jacobs-ladder-script	1
master	NOUN	15	jacobs-ladder-script	1
mat-	NOUN	0	jacobs-ladder-script	1
match	NOUN	19	jacobs-ladder-script	5
matter	NOUN	7	jacobs-ladder-script	4
mattress	NOUN	1	jacobs-ladder-script	2
maturity	NOUN	3	jacobs-ladder-script	1
mayhem	NOUN	2	jacobs-ladder-script	2
mayonnaise	NOUN	1	jacobs-ladder-script	1
meancing	NOUN	0	jacobs-ladder-script	1
meaning	NOUN	10	jacobs-ladder-script	2
mechanic	NOUN	3	jacobs-ladder-script	1
medal	NOUN	1	jacobs-ladder-script	1
medicine	NOUN	5	jacobs-ladder-script	1
melee	NOUN	1	jacobs-ladder-script	1
member	NOUN	5	jacobs-ladder-script	3
memory	NOUN	5	jacobs-ladder-script	4
men	NOUN	12	jacobs-ladder-script	5
ment	NOUN	0	jacobs-ladder-script	2
mentor	NOUN	2	jacobs-ladder-script	1
mess	NOUN	8	jacobs-ladder-script	2
metal	NOUN	4	jacobs-ladder-script	3
metamorphosis	NOUN	3	jacobs-ladder-script	2
microphone	NOUN	1	jacobs-ladder-script	1
mid	NOUN	1	jacobs-ladder-script	2
middle	NOUN	9	jacobs-ladder-script	2
midnight	NOUN	1	jacobs-ladder-script	1
midst	NOUN	1	jacobs-ladder-script	3
might	NOUN	1	jacobs-ladder-script	4
military	NOUN	4	jacobs-ladder-script	1
min-	NOUN	0	jacobs-ladder-script	1
mind	NOUN	13	jacobs-ladder-script	25
mind-	NOUN	0	jacobs-ladder-script	1
minute	NOUN	8	jacobs-ladder-script	2
miracle	NOUN	2	jacobs-ladder-script	2
mirror	NOUN	4	jacobs-ladder-script	11
misery	NOUN	2	jacobs-ladder-script	1
mistake	NOUN	5	jacobs-ladder-script	1
mixture	NOUN	5	jacobs-ladder-script	1
mo-	NOUN	0	jacobs-ladder-script	1
moaning	NOUN	1	jacobs-ladder-script	1
mold	NOUN	14	jacobs-ladder-script	2
molecule	NOUN	2	jacobs-ladder-script	2
mom	NOUN	1	jacobs-ladder-script	1
moment	NOUN	6	jacobs-ladder-script	58
money	NOUN	3	jacobs-ladder-script	6
monk	NOUN	2	jacobs-ladder-script	1
monkey	NOUN	4	jacobs-ladder-script	2
monster	NOUN	5	jacobs-ladder-script	3
month	NOUN	2	jacobs-ladder-script	4
mood	NOUN	3	jacobs-ladder-script	1
moon	NOUN	9	jacobs-ladder-script	4
moonlight	NOUN	2	jacobs-ladder-script	1
morning	NOUN	4	jacobs-ladder-script	8
mother	NOUN	7	jacobs-ladder-script	3
motion	NOUN	8	jacobs-ladder-script	2
motto	NOUN	1	jacobs-ladder-script	1
mound	NOUN	6	jacobs-ladder-script	1
mouth	NOUN	11	jacobs-ladder-script	17
move	NOUN	21	jacobs-ladder-script	2
movement	NOUN	11	jacobs-ladder-script	12
movie	NOUN	1	jacobs-ladder-script	3
multitude	NOUN	3	jacobs-ladder-script	2
mumbo	NOUN	0	jacobs-ladder-script	1
music	NOUN	5	jacobs-ladder-script	12
nakedness	NOUN	3	jacobs-ladder-script	1
name	NOUN	15	jacobs-ladder-script	11
napkin	NOUN	2	jacobs-ladder-script	1
nature	NOUN	5	jacobs-ladder-script	1
neck	NOUN	6	jacobs-ladder-script	5
need	NOUN	7	jacobs-ladder-script	1
needle	NOUN	6	jacobs-ladder-script	2
neon	NOUN	1	jacobs-ladder-script	1
nerve	NOUN	4	jacobs-ladder-script	2
news	NOUN	5	jacobs-ladder-script	5
newspaper	NOUN	4	jacobs-ladder-script	1
night	NOUN	8	jacobs-ladder-script	22
nightlight	NOUN	0	jacobs-ladder-script	1
nightmare	NOUN	2	jacobs-ladder-script	2
nipple	NOUN	2	jacobs-ladder-script	3
no	NOUN	6	jacobs-ladder-script	10
nobility	NOUN	3	jacobs-ladder-script	1
nodding	NOUN	6	jacobs-ladder-script	1
noise	NOUN	7	jacobs-ladder-script	8
non-	NOUN	0	jacobs-ladder-script	1
none	NOUN	4	jacobs-ladder-script	3
normalcy	NOUN	2	jacobs-ladder-script	1
nose	NOUN	14	jacobs-ladder-script	2
nothing	NOUN	2	jacobs-ladder-script	4
notice	NOUN	11	jacobs-ladder-script	1
number	NOUN	17	jacobs-ladder-script	5
numer	NOUN	0	jacobs-ladder-script	1
nurse	NOUN	7	jacobs-ladder-script	8
oblivion	NOUN	2	jacobs-ladder-script	1
ocean	NOUN	2	jacobs-ladder-script	1
offa	NOUN	0	jacobs-ladder-script	1
offensive	NOUN	8	jacobs-ladder-script	3
office	NOUN	7	jacobs-ladder-script	10
official	NOUN	7	jacobs-ladder-script	5
one	NOUN	9	jacobs-ladder-script	12
opening	NOUN	25	jacobs-ladder-script	5
operating	NOUN	9	jacobs-ladder-script	2
orb	NOUN	3	jacobs-ladder-script	1
orbs	NOUN	3	jacobs-ladder-script	3
order	NOUN	24	jacobs-ladder-script	2
orderly	NOUN	4	jacobs-ladder-script	6
organ	NOUN	6	jacobs-ladder-script	2
ornamentation	NOUN	3	jacobs-ladder-script	1
other	NOUN	4	jacobs-ladder-script	5
other-	NOUN	0	jacobs-ladder-script	1
our	NOUN	0	jacobs-ladder-script	1
outline	NOUN	6	jacobs-ladder-script	1
outta	NOUN	0	jacobs-ladder-script	4
oven	NOUN	1	jacobs-ladder-script	1
overhead	NOUN	9	jacobs-ladder-script	2
pad	NOUN	11	jacobs-ladder-script	1
paddy	NOUN	3	jacobs-ladder-script	3
page	NOUN	9	jacobs-ladder-script	4
pain	NOUN	7	jacobs-ladder-script	14
pair	NOUN	9	jacobs-ladder-script	3
pale	NOUN	7	jacobs-ladder-script	1
pallbearer	NOUN	1	jacobs-ladder-script	1
palm	NOUN	5	jacobs-ladder-script	2
pan	NOUN	7	jacobs-ladder-script	1
paneling	NOUN	3	jacobs-ladder-script	2
panic	NOUN	4	jacobs-ladder-script	4
pant	NOUN	5	jacobs-ladder-script	8
paper	NOUN	9	jacobs-ladder-script	9
parade	NOUN	5	jacobs-ladder-script	1
paradise	NOUN	2	jacobs-ladder-script	4
parakeet	NOUN	1	jacobs-ladder-script	1
paranoia	NOUN	1	jacobs-ladder-script	1
parent	NOUN	3	jacobs-ladder-script	1
parking	NOUN	4	jacobs-ladder-script	2
parody	NOUN	4	jacobs-ladder-script	1
part	NOUN	18	jacobs-ladder-script	9
particle	NOUN	3	jacobs-ladder-script	1
party	NOUN	6	jacobs-ladder-script	4
pass	NOUN	43	jacobs-ladder-script	2
passage	NOUN	10	jacobs-ladder-script	1
passageway	NOUN	2	jacobs-ladder-script	1
passenger	NOUN	1	jacobs-ladder-script	2
passion	NOUN	7	jacobs-ladder-script	1
path	NOUN	4	jacobs-ladder-script	2
patient	NOUN	3	jacobs-ladder-script	2
pattern	NOUN	10	jacobs-ladder-script	3
pausing	NOUN	2	jacobs-ladder-script	1
pavement	NOUN	3	jacobs-ladder-script	2
peace	NOUN	5	jacobs-ladder-script	2
peer	NOUN	3	jacobs-ladder-script	2
pelvis	NOUN	2	jacobs-ladder-script	1
pencil	NOUN	5	jacobs-ladder-script	2
people	NOUN	6	jacobs-ladder-script	14
perparation	NOUN	0	jacobs-ladder-script	1
perplexity	NOUN	1	jacobs-ladder-script	1
persist	NOUN	3	jacobs-ladder-script	1
pervert	NOUN	4	jacobs-ladder-script	1
pessimism	NOUN	2	jacobs-ladder-script	1
pessimist	NOUN	1	jacobs-ladder-script	1
ph.d.	NOUN	1	jacobs-ladder-script	1
phd	NOUN	1	jacobs-ladder-script	1
philosopher	NOUN	2	jacobs-ladder-script	1
philosophizing	NOUN	2	jacobs-ladder-script	1
philospher	NOUN	0	jacobs-ladder-script	1
phone	NOUN	4	jacobs-ladder-script	9
phospheresence	NOUN	0	jacobs-ladder-script	1
photo	NOUN	1	jacobs-ladder-script	9
photograph	NOUN	3	jacobs-ladder-script	2
picture	NOUN	12	jacobs-ladder-script	10
piece	NOUN	18	jacobs-ladder-script	6
pier	NOUN	3	jacobs-ladder-script	2
pile	NOUN	11	jacobs-ladder-script	5
piles	NOUN	13	jacobs-ladder-script	1
pilgrimage	NOUN	1	jacobs-ladder-script	1
pill	NOUN	5	jacobs-ladder-script	1
pillar	NOUN	5	jacobs-ladder-script	2
pillow	NOUN	2	jacobs-ladder-script	3
pinpoint	NOUN	4	jacobs-ladder-script	1
pipe	NOUN	9	jacobs-ladder-script	1
place	NOUN	32	jacobs-ladder-script	4
plague	NOUN	7	jacobs-ladder-script	1
plane	NOUN	9	jacobs-ladder-script	2
planet	NOUN	3	jacobs-ladder-script	1
plank	NOUN	5	jacobs-ladder-script	1
plaster	NOUN	11	jacobs-ladder-script	5
plastic	NOUN	5	jacobs-ladder-script	2
plate	NOUN	16	jacobs-ladder-script	2
platform	NOUN	5	jacobs-ladder-script	1
platoon	NOUN	3	jacobs-ladder-script	3
plea	NOUN	3	jacobs-ladder-script	1
pleading	NOUN	6	jacobs-ladder-script	3
pleasure	NOUN	5	jacobs-ladder-script	2
plug	NOUN	13	jacobs-ladder-script	1
pneumonia	NOUN	1	jacobs-ladder-script	1
pock	NOUN	2	jacobs-ladder-script	1
pocket	NOUN	11	jacobs-ladder-script	9
pocketful	NOUN	1	jacobs-ladder-script	1
point	NOUN	40	jacobs-ladder-script	3
poise	NOUN	7	jacobs-ladder-script	1
pole	NOUN	13	jacobs-ladder-script	1
police	NOUN	2	jacobs-ladder-script	5
pool	NOUN	11	jacobs-ladder-script	3
porcelain	NOUN	1	jacobs-ladder-script	1
portion	NOUN	8	jacobs-ladder-script	1
pose	NOUN	9	jacobs-ladder-script	1
posi-	NOUN	0	jacobs-ladder-script	1
position	NOUN	18	jacobs-ladder-script	5
positioning	NOUN	4	jacobs-ladder-script	1
post	NOUN	23	jacobs-ladder-script	4
pot	NOUN	10	jacobs-ladder-script	3
pound	NOUN	22	jacobs-ladder-script	3
power	NOUN	10	jacobs-ladder-script	8
presence	NOUN	6	jacobs-ladder-script	6
press	NOUN	23	jacobs-ladder-script	1
pressure	NOUN	9	jacobs-ladder-script	2
prison	NOUN	2	jacobs-ladder-script	1
prize	NOUN	7	jacobs-ladder-script	1
problem	NOUN	3	jacobs-ladder-script	5
procession	NOUN	3	jacobs-ladder-script	2
prof.	NOUN	0	jacobs-ladder-script	1
professor	NOUN	1	jacobs-ladder-script	3
program	NOUN	10	jacobs-ladder-script	2
project	NOUN	14	jacobs-ladder-script	1
promise	NOUN	6	jacobs-ladder-script	1
pronouncement	NOUN	1	jacobs-ladder-script	1
property	NOUN	5	jacobs-ladder-script	2
prophecy	NOUN	2	jacobs-ladder-script	1
prophet	NOUN	2	jacobs-ladder-script	1
protection	NOUN	7	jacobs-ladder-script	1
protrude	NOUN	3	jacobs-ladder-script	1
protrusion	NOUN	2	jacobs-ladder-script	1
protuberance	NOUN	2	jacobs-ladder-script	1
psy-	NOUN	0	jacobs-ladder-script	1
psychosis	NOUN	1	jacobs-ladder-script	1
puddle	NOUN	12	jacobs-ladder-script	1
puffing	NOUN	10	jacobs-ladder-script	1
pull	NOUN	24	jacobs-ladder-script	1
pulley	NOUN	1	jacobs-ladder-script	4
pulsation	NOUN	3	jacobs-ladder-script	1
pupil	NOUN	3	jacobs-ladder-script	1
purpose	NOUN	5	jacobs-ladder-script	1
quart	NOUN	3	jacobs-ladder-script	1
quarter	NOUN	18	jacobs-ladder-script	2
question	NOUN	11	jacobs-ladder-script	5
race	NOUN	10	jacobs-ladder-script	1
radar	NOUN	1	jacobs-ladder-script	1
rage	NOUN	8	jacobs-ladder-script	5
